,edad,trabajo,educacion,deuda,saldo,vivienda,prestamo,duracion,fecha_contacto,campaign,tiempo_transcurrido,contactos_anteriores,target,desconocido,fijo,movil,desconocido,fijo,movil,exito,nuevo_cliente,otro,sin_exito
27807,36,3,0.0,0,7171,1,0,216,1621461600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
27808,26,7,0.0,0,-16,1,0,1036,1627077600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27809,39,0,0.0,0,2319,0,0,84,1625608800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27810,32,4,1.0,0,2915,0,0,519,1631052000,1,131,2,1,0,0,1,0,0,1,0,0,0,1
27811,55,2,1.0,0,0,0,0,116,1629151200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27812,35,1,0.0,0,53,1,0,826,1622584800,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
27813,52,4,0.0,0,0,0,0,249,1627596000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27814,32,1,0.0,0,139,1,1,70,1627682400,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
27815,60,4,0.0,0,544,0,0,95,1623448800,7,357,2,1,0,0,1,0,0,1,0,0,0,1
27816,39,2,1.0,0,966,1,1,186,1637362800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27817,41,6,0.0,0,634,1,0,239,1626386400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27818,39,3,2.0,0,1146,1,0,364,1625868000,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
27819,37,0,,0,471,1,0,200,1621288800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27820,27,4,1.0,0,1277,0,0,267,1611961200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27821,30,0,0.0,0,122,1,0,107,1621116000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27822,34,0,0.0,0,0,1,0,150,1620252000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27823,47,0,1.0,0,97,1,0,220,1620252000,1,87,3,0,0,0,1,0,0,1,0,0,0,1
27824,35,6,1.0,0,670,0,1,44,1620856800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27825,71,5,0.0,0,1696,0,0,486,1633471200,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27826,59,9,0.0,0,0,0,0,62,1630188000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27827,37,7,0.0,0,3,0,0,527,1623880800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27828,45,0,0.0,0,295,1,0,92,1626991200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27829,38,1,2.0,0,5643,1,0,106,1621288800,2,362,1,0,0,0,1,0,0,1,0,0,0,1
27830,58,0,0.0,0,821,1,1,83,1626213600,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
27831,31,1,0.0,0,-723,1,0,112,1627164000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27832,37,7,0.0,0,3321,0,0,215,1623794400,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
27833,54,0,0.0,0,9,0,1,140,1625090400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27834,51,0,2.0,0,943,1,0,620,1622239200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27835,32,1,0.0,0,3166,1,0,418,1637362800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27836,33,1,2.0,0,95,1,0,102,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27837,22,8,0.0,0,2162,0,0,168,1612220400,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
27838,43,0,0.0,0,9173,0,0,80,1627509600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27839,35,9,0.0,0,0,1,0,524,1636412400,1,96,5,1,0,0,1,0,0,1,1,0,0,0
27840,78,5,1.0,0,1204,0,0,135,1637103600,1,-1,0,1,0,1,0,0,1,0,0,1,0,0
27841,35,7,0.0,0,-267,1,0,193,1622066400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27842,27,7,0.0,0,243,0,1,253,1625349600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27843,54,10,0.0,0,309,0,0,241,1618869600,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27844,46,2,0.0,0,294,1,0,444,1611874800,1,196,1,0,0,0,1,0,0,1,0,0,0,1
27845,28,9,0.0,0,-97,0,0,96,1627423200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27846,58,5,2.0,0,745,1,0,23,1618869600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27847,32,1,0.0,0,3845,1,0,459,1637190000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27848,51,1,2.0,0,296,1,0,211,1620079200,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
27849,30,0,0.0,0,1165,0,0,205,1621893600,1,35,2,0,0,0,1,0,0,1,0,0,0,1
27850,51,3,2.0,0,3486,0,0,135,1629410400,11,-1,0,0,0,0,1,0,0,1,0,1,0,0
27851,46,1,2.0,0,258,1,0,217,1622066400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27852,46,2,1.0,0,406,1,0,232,1626300000,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
27853,35,4,1.0,0,1618,1,1,542,1620338400,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27854,28,9,,0,0,1,0,96,1635285600,1,267,1,1,0,0,1,0,0,1,0,0,0,1
27855,54,6,2.0,0,0,0,1,130,1625781600,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
27856,26,9,0.0,0,3382,0,0,844,1627077600,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
27857,52,9,0.0,0,1818,0,1,46,1627509600,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27858,50,0,0.0,0,335,1,0,166,1618869600,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27859,33,7,0.0,0,2975,1,0,207,1637362800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27860,31,9,0.0,0,4182,1,0,347,1620079200,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
27861,31,4,1.0,0,256,1,0,28,1625608800,24,-1,0,0,0,0,1,0,0,1,0,1,0,0
27862,38,10,0.0,0,223,1,0,698,1627596000,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27863,38,7,0.0,0,304,0,1,238,1612220400,1,214,1,0,0,0,1,0,0,1,0,0,0,1
27864,39,1,0.0,0,285,1,1,209,1620252000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27865,63,5,1.0,0,0,0,0,263,1620856800,1,181,2,1,0,0,1,0,0,1,1,0,0,0
27866,39,1,0.0,0,334,1,0,575,1627077600,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
27867,35,0,0.0,0,214,1,1,247,1622844000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27868,56,0,0.0,0,150,0,0,105,1629583200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27869,37,4,1.0,0,443,1,0,240,1617919200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27870,44,0,0.0,0,73,1,0,404,1621116000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27871,32,0,0.0,0,1604,0,1,625,1625608800,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27872,45,4,1.0,0,6269,1,0,20,1627509600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27873,32,4,0.0,0,350,1,0,110,1622152800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
27874,34,9,1.0,0,651,0,0,351,1612306800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27875,39,9,1.0,0,861,0,0,32,1624140000,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
27876,42,7,0.0,0,120,1,0,179,1618610400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27877,37,9,,0,391,1,0,103,1620424800,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
27878,32,9,,0,10600,0,0,485,1620943200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
27879,25,0,1.0,0,1185,0,0,135,1623708000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27880,50,1,2.0,0,12519,1,0,146,1618610400,2,147,4,0,0,0,1,0,0,1,1,0,0,0
27881,36,9,1.0,0,1072,1,0,338,1628719200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27882,35,4,1.0,0,1750,1,0,687,1619733600,1,9,3,1,0,0,1,0,0,1,1,0,0,0
27883,34,9,0.0,0,17,1,0,375,1621288800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27884,46,7,0.0,0,2420,0,0,405,1637276400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27885,40,4,1.0,0,89,1,1,148,1612825200,6,-1,0,0,0,1,0,0,1,0,0,1,0,0
27886,45,1,0.0,0,1345,1,0,120,1621375200,7,-1,0,0,1,0,0,1,0,0,0,1,0,0
27887,50,4,1.0,0,1098,1,1,286,1628114400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27888,49,6,1.0,0,503,1,0,118,1614380400,5,21,5,0,0,0,1,0,0,1,0,0,0,1
27889,47,7,2.0,0,0,1,0,226,1628028000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27890,28,0,0.0,0,891,1,0,377,1622066400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27891,31,9,0.0,0,439,0,0,5,1633298400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27892,43,4,2.0,0,1880,1,0,63,1626472800,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
27893,53,4,1.0,0,720,1,0,99,1637103600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27894,55,1,,0,728,1,0,130,1627164000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27895,49,10,1.0,0,377,0,0,74,1616540400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27896,39,4,1.0,0,346,0,0,230,1627596000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27897,31,4,1.0,0,305,1,0,297,1622152800,14,-1,0,0,1,0,0,1,0,0,0,1,0,0
27898,38,1,2.0,0,1099,1,0,22,1621029600,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
27899,29,9,1.0,0,138,1,1,113,1626213600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27900,45,7,0.0,0,-36,1,1,389,1622152800,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
27901,38,1,0.0,0,3344,1,0,143,1620856800,1,352,5,0,0,0,1,0,0,1,0,0,0,1
27902,34,1,0.0,0,205,1,1,309,1625608800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27903,50,4,0.0,0,309,0,0,113,1622844000,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
27904,63,5,0.0,0,4752,0,0,233,1630533600,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
27905,46,3,0.0,0,38,0,0,181,1622066400,3,183,1,1,0,0,1,0,0,1,1,0,0,0
27906,55,9,0.0,0,517,1,1,61,1621375200,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
27907,56,0,0.0,0,3554,0,0,151,1622671200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27908,34,4,1.0,0,2646,0,0,142,1618351200,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27909,33,4,1.0,0,3143,0,0,421,1624917600,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
27910,50,9,1.0,0,2313,0,0,553,1628114400,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27911,31,6,0.0,0,33,0,0,165,1628200800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27912,35,1,2.0,0,2878,1,0,140,1637190000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27913,31,4,1.0,0,141,1,0,572,1612393200,2,238,7,1,0,0,1,0,0,1,0,0,1,0
27914,32,10,1.0,0,1974,0,0,775,1612393200,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27915,26,1,2.0,0,16,0,1,249,1625695200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27916,46,4,1.0,0,0,0,0,686,1629583200,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
27917,45,2,1.0,0,770,0,0,65,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27918,55,0,0.0,0,8304,0,0,193,1630447200,1,92,1,1,0,0,1,0,0,1,1,0,0,0
27919,21,0,0.0,0,66,1,0,31,1621029600,1,330,2,0,0,0,1,0,0,1,0,0,0,1
27920,59,5,1.0,0,538,0,0,48,1637190000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27921,60,5,2.0,0,949,0,1,239,1626559200,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
27922,60,1,2.0,0,2147,0,0,213,1620943200,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
27923,58,5,1.0,0,2086,1,0,194,1627509600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27924,40,1,2.0,0,34,1,0,350,1620252000,2,344,1,0,0,0,1,0,0,1,0,0,0,1
27925,58,5,2.0,0,650,1,1,114,1618610400,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27926,74,5,2.0,0,5539,0,0,253,1612306800,2,181,1,0,0,0,1,0,0,1,1,0,0,0
27927,39,4,1.0,0,572,1,0,153,1627682400,20,-1,0,0,0,0,1,0,0,1,0,1,0,0
27928,38,1,2.0,0,0,1,0,179,1622671200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
27929,78,5,2.0,0,158,0,0,360,1613602800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27930,30,4,1.0,0,725,0,0,69,1628632800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27931,30,7,0.0,0,2191,1,0,157,1620856800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27932,51,2,2.0,0,538,0,0,1122,1637190000,4,-1,0,1,0,0,1,0,0,1,0,1,0,0
27933,51,6,1.0,0,5350,1,1,612,1627682400,4,-1,0,1,0,0,1,0,0,1,0,1,0,0
27934,32,4,1.0,0,297,0,0,225,1628805600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27935,46,9,0.0,0,-154,1,0,215,1620338400,2,294,1,0,0,0,1,0,0,1,0,0,0,1
27936,57,0,0.0,0,5888,0,1,288,1623362400,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
27937,43,1,0.0,0,-63,1,0,160,1620770400,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
27938,38,2,0.0,0,2543,0,0,357,1636585200,3,93,5,1,0,0,1,0,0,1,1,0,0,0
27939,53,9,0.0,0,1389,0,0,34,1627596000,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
27940,25,6,1.0,0,931,1,0,263,1620684000,2,348,4,0,0,0,1,0,0,1,0,0,0,1
27941,25,0,1.0,0,1141,1,0,718,1620165600,1,347,1,0,0,0,1,0,0,1,0,0,0,1
27942,29,4,1.0,0,1671,1,0,182,1622325600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27943,42,2,0.0,0,169,1,0,87,1621029600,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
27944,30,4,0.0,0,1090,1,0,65,1625781600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27945,31,9,0.0,0,942,0,0,138,1628373600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27946,39,1,0.0,0,49,1,0,566,1620943200,1,370,2,0,0,0,1,0,0,1,0,0,0,1
27947,32,9,0.0,0,17,0,0,17,1630101600,15,-1,0,0,0,0,1,0,0,1,0,1,0,0
27948,53,7,2.0,0,8918,1,0,173,1626991200,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
27949,46,9,0.0,0,2045,1,0,281,1637449200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27950,33,1,0.0,0,1834,1,0,117,1625608800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27951,58,4,1.0,0,315,1,0,62,1637103600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27952,45,6,1.0,0,963,1,0,528,1620770400,5,-1,0,1,0,0,1,0,0,1,0,1,0,0
27953,47,4,1.0,0,2351,0,0,163,1622584800,2,84,1,1,0,0,1,0,0,1,1,0,0,0
27954,27,9,0.0,0,876,1,0,268,1621288800,1,355,1,0,0,0,1,0,0,1,0,0,0,1
27955,38,9,0.0,0,635,0,0,31,1622844000,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
27956,25,0,0.0,0,-213,0,1,592,1626386400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27957,25,2,1.0,0,0,0,0,347,1624572000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27958,36,9,0.0,0,19,1,1,109,1621980000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27959,36,4,1.0,0,7506,1,0,839,1620252000,2,188,1,1,0,0,1,0,0,1,1,0,0,0
27960,28,7,0.0,0,47,0,0,405,1626904800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27961,35,1,0.0,0,218,1,0,128,1627077600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27962,30,3,0.0,0,49,1,0,267,1620856800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
27963,52,0,0.0,0,347,0,0,217,1628632800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27964,36,1,2.0,0,-20,1,0,353,1620338400,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
27965,43,4,2.0,0,0,1,1,123,1637362800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27966,28,9,0.0,0,598,1,0,177,1614639600,1,288,2,1,0,0,1,0,0,1,0,0,0,1
27967,34,7,0.0,0,196,0,0,59,1612566000,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27968,43,4,1.0,0,47,1,0,316,1625608800,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
27969,64,4,1.0,0,3951,0,0,164,1635458400,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27970,49,9,1.0,0,1807,1,0,229,1615503600,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27971,25,0,0.0,0,7,1,1,209,1626904800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27972,30,9,0.0,0,908,1,0,27,1621548000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27973,20,8,0.0,0,210,0,0,101,1628892000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27974,34,7,0.0,0,-92,1,0,236,1622066400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27975,41,6,0.0,0,13489,0,0,124,1637449200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27976,60,4,2.0,0,0,0,0,442,1623880800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27977,56,5,0.0,0,1956,0,0,126,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27978,60,4,1.0,0,2281,0,0,230,1612479600,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
27979,49,7,0.0,0,66,1,1,59,1637449200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
27980,42,2,1.0,0,1068,1,0,70,1623880800,8,-1,0,0,1,0,0,1,0,0,0,1,0,0
27981,32,9,2.0,0,3774,1,0,591,1637362800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27982,33,0,0.0,0,1499,1,0,144,1621548000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
27983,33,10,0.0,0,1211,0,0,535,1612998000,1,188,1,1,0,0,1,0,0,1,1,0,0,0
27984,44,10,1.0,0,7822,1,0,20,1612220400,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
27985,40,9,1.0,0,445,1,0,631,1627077600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27986,44,9,0.0,0,1196,1,1,61,1622152800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
27987,48,1,0.0,0,3776,0,0,254,1620079200,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
27988,29,9,1.0,0,-803,1,1,827,1620252000,1,329,9,0,0,0,1,0,0,1,0,0,0,1
27989,35,4,0.0,0,1031,1,0,254,1626904800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27990,49,2,0.0,0,816,1,0,12,1620943200,7,-1,0,0,0,0,1,0,0,1,0,1,0,0
27991,29,2,0.0,0,404,0,0,413,1611961200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
27992,42,9,0.0,0,1048,1,0,23,1612566000,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
27993,30,7,0.0,0,179,1,0,286,1622239200,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
27994,32,7,1.0,0,4908,0,1,491,1620856800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27995,33,4,1.0,0,561,0,0,104,1617746400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
27996,31,1,0.0,0,625,1,0,135,1625176800,2,49,3,1,0,0,1,0,0,1,0,0,0,1
27997,61,0,1.0,0,1332,0,0,156,1615503600,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
27998,54,11,1.0,0,10,0,0,150,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
27999,51,1,0.0,0,734,1,1,17,1620165600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28000,37,6,1.0,1,353,1,1,134,1637190000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28001,43,0,0.0,0,275,1,0,457,1620770400,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
28002,54,9,0.0,0,784,1,1,579,1621029600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28003,33,9,0.0,0,18,0,0,93,1629583200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28004,27,1,0.0,0,1401,1,0,392,1622152800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28005,47,0,0.0,0,368,0,0,269,1614034800,1,187,5,1,0,0,1,0,0,1,1,0,0,0
28006,39,4,1.0,0,0,0,0,389,1620252000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28007,40,4,1.0,0,2784,1,0,181,1621375200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28008,30,2,2.0,0,0,1,1,1051,1622066400,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
28009,36,0,0.0,0,181,1,0,271,1620338400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28010,39,6,2.0,0,2165,1,0,213,1637190000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28011,35,1,2.0,0,3339,1,0,304,1622930400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
28012,57,4,1.0,0,33,1,0,132,1622066400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28013,46,10,0.0,0,594,0,0,197,1612393200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28014,28,1,0.0,0,131,1,0,147,1620770400,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
28015,31,4,1.0,0,6980,0,0,157,1628719200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28016,49,9,0.0,0,305,0,0,140,1628287200,1,99,1,0,0,0,1,0,0,1,0,0,0,1
28017,37,7,0.0,1,-954,1,0,69,1637103600,1,180,3,0,0,0,1,0,0,1,0,0,0,1
28018,34,0,0.0,0,66,1,0,237,1621980000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28019,34,1,0.0,0,120,1,0,369,1621548000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28020,42,4,1.0,0,-671,0,0,80,1630101600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28021,31,0,0.0,0,6042,1,0,228,1621375200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28022,46,2,1.0,0,77,1,1,520,1622930400,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
28023,41,2,2.0,0,406,0,0,272,1622930400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28024,46,1,0.0,0,1723,0,0,176,1623880800,2,52,7,1,0,0,1,0,0,1,0,0,0,1
28025,33,4,1.0,0,219,1,0,93,1620856800,1,301,1,0,0,0,1,0,0,1,0,0,0,1
28026,31,9,0.0,0,125,0,0,78,1629583200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28027,54,0,0.0,0,1342,1,0,80,1617314400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28028,27,4,1.0,0,0,1,0,323,1611961200,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
28029,30,4,1.0,0,364,0,0,306,1619733600,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
28030,27,1,0.0,0,77,0,1,497,1625608800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28031,30,10,0.0,0,1566,0,0,73,1637276400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28032,53,0,0.0,0,264,1,0,159,1612479600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28033,55,1,2.0,0,309,1,0,115,1620770400,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
28034,55,9,0.0,1,284,1,0,78,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28035,59,4,1.0,0,315,0,0,591,1614639600,1,176,2,1,0,0,1,0,0,1,0,0,0,1
28036,29,7,1.0,0,1788,0,0,353,1635285600,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
28037,60,5,0.0,0,143,0,0,345,1611961200,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
28038,34,7,0.0,0,215,0,0,56,1627423200,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
28039,37,0,0.0,0,0,1,1,17,1620943200,7,-1,0,0,0,0,1,0,0,1,0,1,0,0
28040,50,2,2.0,0,461,1,0,651,1621029600,32,-1,0,1,1,0,0,1,0,0,0,1,0,0
28041,36,9,0.0,0,634,1,0,281,1620252000,2,250,2,0,0,0,1,0,0,1,0,0,0,1
28042,43,0,0.0,0,506,0,0,398,1624140000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28043,39,1,2.0,0,366,1,1,166,1625608800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
28044,47,11,,0,0,0,0,466,1622930400,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
28045,52,4,1.0,0,258,0,0,188,1620943200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
28046,34,4,1.0,0,6707,1,0,16,1618869600,3,154,4,0,0,0,1,0,0,1,0,0,1,0
28047,36,2,1.0,0,3407,0,0,993,1623189600,4,85,4,1,0,0,1,0,0,1,1,0,0,0
28048,45,1,0.0,0,776,1,0,232,1612566000,4,253,1,0,0,0,1,0,0,1,0,0,0,1
28049,40,9,0.0,0,5517,1,0,146,1621720800,13,-1,0,0,1,0,0,1,0,0,0,1,0,0
28050,77,5,2.0,0,1492,0,0,663,1630447200,1,208,2,0,0,1,0,0,1,0,0,0,1,0
28051,50,4,1.0,0,3537,0,0,305,1635026400,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
28052,50,10,1.0,0,377,0,0,283,1617660000,1,319,3,0,0,0,1,0,0,1,0,0,0,1
28053,51,9,2.0,0,260,0,0,137,1629324000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
28054,27,0,0.0,0,0,1,0,552,1621288800,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
28055,41,4,1.0,0,4063,1,0,14,1620770400,5,172,2,0,0,0,1,0,0,1,0,0,0,1
28056,32,7,0.0,0,241,0,0,197,1622325600,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
28057,32,4,1.0,0,421,0,0,851,1628200800,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
